,id,order,value
8344925,2165,ac386d0e,2.0
8344988,2228,ac386d0e,2.0
8345045,2285,ac386d0e,2.0
8345052,2292,ac386d0e,4.0
8348634,2116,5a4f3420,210.0
8348661,2143,5a4f3420,1.0
8348662,2144,5a4f3420,2.0
8352392,2116,5be932d2,2.0
8352432,2156,5be932d2,1.0
8352451,2175,5be932d2,22.0
8352541,2265,5be932d2,1.0
8352572,2296,5be932d2,2.0
8352617,2341,5be932d2,2.0
8356151,2117,965c19c3,1.0
8356166,2132,965c19c3,2.0
8356343,2309,965c19c3,1.0
8359909,2117,67e6e780,2.0
8363667,2117,87936dea,2.0
8363674,2124,87936dea,6.0
8363710,2160,87936dea,18.0
8363780,2230,87936dea,1.0
8367426,2118,2b83c65d,14.0
8371184,2118,307e2a31,2.0
8371238,2172,307e2a31,1.0
8371257,2191,307e2a31,2.0
8374942,2118,9f6c06cf,14.0
8378701,2119,598c3b17,1.0
8378856,2274,598c3b17,8.0
8382460,2120,ade514d,2.0
8382516,2176,ade514d,2.0
8382539,2199,ade514d,2.0
8386219,2121,768c7712,1.0
8386241,2143,768c7712,22.0
8386346,2248,768c7712,1.0
8386358,2260,768c7712,2.0
8386372,2274,768c7712,8.0
8386404,2306,768c7712,96.0
8386449,2351,768c7712,2.0
8389977,2121,70ee8779,1.0
8390068,2212,70ee8779,1.0
8390115,2259,70ee8779,2.0
8393736,2122,8b0e5b81,7.0
8393940,2326,8b0e5b81,2.0
8393946,2332,8b0e5b81,9.0
8397494,2122,a8d17d79,7.0
8397503,2131,a8d17d79,7.0
8397514,2142,a8d17d79,1.0
8397551,2179,a8d17d79,1.0
8397668,2296,a8d17d79,2.0
8401252,2122,34375932,7.0
8401317,2187,34375932,2.0
8405011,2123,f554879,1.0
8405030,2142,f554879,2.0
8405109,2221,f554879,1.0
8405127,2239,f554879,28.0
8405134,2246,f554879,1.0
8405135,2247,f554879,21.0
8405217,2329,f554879,17.0
8408770,2124,73a70d52,6.0
8408784,2138,73a70d52,7.0
8408785,2139,73a70d52,12.0
8408965,2319,73a70d52,7.0
8412529,2125,5736582f,64.0
8416287,2125,819ca0b0,2.0
8420046,2126,f1d62c7a,1.0
8420152,2232,f1d62c7a,29.0
8420272,2352,f1d62c7a,2.0
8423805,2127,e3d998bd,1.0
8423996,2318,e3d998bd,7.0
8427563,2127,8cc3fcec,2.0
8427605,2169,8cc3fcec,2.0
8427655,2219,8cc3fcec,47.0
8427774,2338,8cc3fcec,2.0
8431322,2128,8ea372e6,41.0
8431347,2153,8ea372e6,38.0
8431475,2281,8ea372e6,1.0
8435080,2128,6f70fe7e,41.0
8438839,2129,3f41f867,2.0
8438847,2137,3f41f867,202.0
8438924,2214,3f41f867,1.0
8442597,2129,78f21b9b,40.0
8442669,2201,78f21b9b,2.0
8446356,2130,4e4c8264,1.0
8446386,2160,4e4c8264,18.0
8446410,2184,4e4c8264,1.0
8446466,2240,4e4c8264,1.0
8446487,2261,4e4c8264,53.0
8446498,2272,4e4c8264,12.0
8446551,2325,4e4c8264,1.0
8450114,2130,35313cb4,140.0
8450263,2279,35313cb4,2.0
8453872,2130,689eee8f,140.0
8453873,2131,689eee8f,1.0
8457631,2131,eb6c36df,7.0
8457698,2198,eb6c36df,4.0
8457699,2199,eb6c36df,2.0
8457783,2283,eb6c36df,2.0
8457840,2340,eb6c36df,4.0
8457853,2353,eb6c36df,1.0
8461390,2132,325cf8ad,2.0
8465149,2133,eb8b8ef2,1.0
8465308,2292,eb8b8ef2,4.0
8465318,2302,eb8b8ef2,6.0
8465333,2317,eb8b8ef2,2.0
8468907,2133,b32c9115,2.0
8472665,2133,d1a17092,2.0
8472666,2134,d1a17092,7.0
8472688,2156,d1a17092,4.0
8472723,2191,d1a17092,6.0
8472853,2321,d1a17092,1.0
8472868,2336,d1a17092,7.0
8476424,2134,521d226f,1.0
8476453,2163,521d226f,1.0
8480182,2134,d70896aa,2.0
8480192,2144,d70896aa,2.0
8480214,2166,d70896aa,1.0
8480382,2334,d70896aa,1.0
8483941,2135,f77fca42,1.0
8484083,2277,f77fca42,7.0
8484103,2297,f77fca42,1.0
8484139,2333,f77fca42,25.0
8487702,2138,4ee0372b,7.0
8487746,2182,4ee0372b,2.0
8487753,2189,4ee0372b,1.0
8487769,2205,4ee0372b,7.0
8491460,2138,7a9e43aa,7.0
8495220,2140,c0a6dd31,2.0
8495237,2157,c0a6dd31,1.0
8495331,2251,c0a6dd31,1.0
8495383,2303,c0a6dd31,1.0
8495436,2356,c0a6dd31,1.0
8498979,2141,21d9e4e6,1.0
8498984,2146,21d9e4e6,2.0
8499149,2311,21d9e4e6,1.0
8499193,2355,21d9e4e6,7.0
8502738,2142,e2bb91fe,2.0
8502841,2245,e2bb91fe,2.0
8506499,2145,b7857bf,48.0
8506509,2155,b7857bf,11.0
8510259,2147,ad5a644d,1.0
8514017,2147,9eca003d,1.0
8517776,2148,616931eb,1.0
8517814,2186,616931eb,1.0
8517831,2203,616931eb,1.0
8517836,2208,616931eb,4.0
8517878,2250,616931eb,24.0
8521535,2149,4846c8f1,6.0
8521536,2150,4846c8f1,1.0
8521553,2167,4846c8f1,1.0
8521574,2188,4846c8f1,1.0
8521586,2200,4846c8f1,1.0
8521593,2207,4846c8f1,252.0
8521733,2347,4846c8f1,1.0
8525293,2149,bb7e875a,6.0
8529052,2150,56ded470,24.0
8532811,2151,d3cd28a3,7.0
8536569,2151,44785e9,9.0
8540328,2152,2a6b4a02,2.0
8540337,2161,2a6b4a02,1.0
8540376,2200,2a6b4a02,7.0
8540454,2278,2a6b4a02,2.0
8540474,2298,2a6b4a02,10.0
8540489,2313,2a6b4a02,2.0
8544086,2152,636dd324,2.0
8544240,2306,636dd324,7.0
8544250,2316,636dd324,2.0
8544258,2324,636dd324,59.0
8547845,2153,65003aad,1.0
8547864,2172,65003aad,1.0
8547897,2205,65003aad,7.0
8547924,2232,65003aad,1.0
8547959,2267,65003aad,17.0
8548045,2353,65003aad,1.0
8551603,2153,a40e1784,38.0
8551608,2158,a40e1784,2.0
8551617,2167,a40e1784,2.0
8551665,2215,a40e1784,2.0
8551672,2222,a40e1784,4.0
8555362,2154,bb9dfc1,13.0
8559120,2154,ed2420dc,13.0
8559139,2173,ed2420dc,1.0
8559154,2188,ed2420dc,1.0
8562880,2156,a0476487,4.0
8566639,2157,166e017d,7.0
8566653,2171,166e017d,10.0
8566816,2334,166e017d,2.0
8570398,2158,9f4a369c,2.0
8570464,2224,9f4a369c,15.0
8570477,2237,9f4a369c,2.0
8570577,2337,9f4a369c,1.0
8574156,2158,e754e40f,1.0
8574157,2159,e754e40f,21.0
8577915,2159,35dfd56d,92.0
8577950,2194,35dfd56d,6.0
8581673,2159,805eca87,54.0
8585433,2161,de1427d8,2.0
8585468,2196,de1427d8,2.0
8585626,2354,de1427d8,4.0
8589192,2162,acbe3e29,6.0
8589215,2185,acbe3e29,6.0
8589269,2239,acbe3e29,28.0
8592951,2163,b3e89ea4,40.0
8596709,2163,6b99ee09,29.0
8596749,2203,6b99ee09,1.0
8600471,2167,74cac94b,2.0
8604230,2168,fc238d7f,6.0
8607989,2169,cb562f43,1.0
8611747,2169,21314529,2.0
8615506,2170,9b06c250,4.0
8619264,2170,e8cb552d,4.0
8623022,2170,172c707b,1.0
8623029,2177,172c707b,1.0
8623162,2310,172c707b,8.0
8623170,2318,172c707b,7.0
8623196,2344,172c707b,4.0
8626781,2171,af2ff33,2.0
8630539,2171,53b1bab0,10.0
8630593,2225,53b1bab0,2.0
8634299,2173,11263aee,22.0
8638057,2173,4924c1b2,22.0
8641817,2175,cfd785ca,22.0
8641834,2192,cfd785ca,1.0
8641842,2200,cfd785ca,7.0
8641964,2322,cfd785ca,2.0
8641979,2337,cfd785ca,2.0
8645577,2177,f51ac387,1.0
8645598,2198,f51ac387,4.0
8649336,2178,455bc83b,2.0
8649348,2190,455bc83b,1.0
8649356,2198,455bc83b,4.0
8653096,2180,4014debe,1.0
8653101,2185,4014debe,2.0
8653158,2242,4014debe,4.0
8653190,2274,4014debe,1.0
8653220,2304,4014debe,2.0
8656855,2181,1bf31a86,2.0
8660615,2183,fb26f398,1.0
8664373,2183,5ec24892,2.0
8664457,2267,5ec24892,17.0
8664534,2344,5ec24892,4.0
8668132,2184,e4143fd0,7.0
8668140,2192,e4143fd0,1.0
8668142,2194,e4143fd0,6.0
8671892,2186,dc529981,2.0
8675654,2190,db5b315d,1.0
8675755,2291,db5b315d,1.0
8679413,2191,4b06132e,6.0
8679465,2243,4b06132e,6.0
8679477,2255,4b06132e,1.0
8683174,2194,b1ec7c6b,6.0
8683177,2197,b1ec7c6b,1.0
8686933,2195,f9604dc1,2.0
8686944,2206,f9604dc1,1.0
8690693,2197,6c53401,1.0
8694455,2201,fc096b17,7.0
8694582,2328,fc096b17,2.0
8698213,2201,edc61f3e,7.0
8698232,2220,edc61f3e,1.0
8698256,2244,edc61f3e,9.0
8698297,2285,edc61f3e,7.0
8701972,2202,21f3028e,1.0
8705732,2204,c58da771,8.0
8705733,2205,c58da771,7.0
8709490,2204,23b5bcd7,8.0
8713251,2207,d38f7435,252.0
8713254,2210,d38f7435,1.0
8713270,2226,d38f7435,17.0
8713351,2307,d38f7435,2.0
8717010,2208,c9ba6c43,25.0
8720768,2208,2e024144,25.0
8724527,2209,db3f5d98,2.0
8724604,2286,db3f5d98,59.0
8728287,2211,b93720e1,1.0
8732045,2211,d3092712,7.0
8732096,2262,d3092712,1.0
8735803,2211,996f1dae,7.0
8739562,2212,d06552b3,2.0
8739578,2228,d06552b3,6.0
8739618,2268,d06552b3,6.0
8739642,2292,d06552b3,4.0
8739710,2360,d06552b3,4.0
8739711,2361,d06552b3,24.0
8743320,2212,4cd00f5,2.0
8743322,2214,4cd00f5,19.0
8743323,2215,4cd00f5,1.0
8747079,2213,5ac3f92a,8.0
8750837,2213,f336b941,8.0
8750894,2270,f336b941,8.0
8754597,2215,1d98bb19,2.0
8754616,2234,1d98bb19,23.0
8754635,2253,1d98bb19,1.0
8754730,2348,1d98bb19,1.0
8758356,2216,f86afe7c,2.0
8758399,2259,f86afe7c,1.0
8762114,2216,a1850eb0,2.0
8762117,2219,a1850eb0,1.0
8762157,2259,a1850eb0,7.0
8762167,2269,a1850eb0,12.0
8762188,2290,a1850eb0,1.0
8762238,2340,a1850eb0,4.0
8765873,2217,e0519ae8,4.0
8765897,2241,e0519ae8,66.0
8765949,2293,e0519ae8,2.0
8765975,2319,e0519ae8,7.0
8769631,2217,ced7a85a,4.0
8773390,2218,6ed6f88c,1.0
8773527,2355,6ed6f88c,7.0
8777149,2219,74a7f47a,2.0
8777194,2264,74a7f47a,1.0
8780909,2221,a129bbff,1.0
8780910,2222,a129bbff,17.0
8780927,2239,a129bbff,7.0
8784668,2222,ca5c9cfe,4.0
8788427,2223,14692c6b,1.0
8788447,2243,14692c6b,6.0
8788496,2292,14692c6b,4.0
8792185,2223,a00fa63c,1.0
8792225,2263,a00fa63c,4.0
8792231,2269,a00fa63c,12.0
8792319,2357,a00fa63c,1.0
8795944,2224,69f031f7,15.0
8799703,2225,ee682d38,2.0
8803461,2225,9d0003f,1.0
8803466,2230,9d0003f,1.0
8807220,2226,ff073a65,17.0
8807242,2248,ff073a65,2.0
8810978,2226,a1c75226,1.0
8811007,2255,a1c75226,9.0
8811046,2294,a1c75226,24.0
8814737,2227,e2973f80,1.0
8818497,2229,6df24f96,2.0
8818548,2280,6df24f96,23.0
8822257,2231,a2ef3307,1.0
8826015,2231,c7419c34,17.0
8829774,2232,f4b59481,189.0
8829802,2260,f4b59481,1.0
8833532,2232,a89ff7d4,189.0
8837291,2233,83b2a417,1.0
8841049,2233,102c8953,1.0
8844808,2234,60467ddc,23.0
8848568,2236,c609731f,1.0
8848584,2252,c609731f,118.0
8848589,2257,c609731f,6.0
8848664,2332,c609731f,9.0
8852327,2237,b72b68bb,1.0
8852363,2273,b72b68bb,1.0
8856086,2238,823e448d,9.0
8856093,2245,823e448d,2.0
8856146,2298,823e448d,10.0
8859844,2238,59250997,1.0
8859884,2278,59250997,2.0
8863603,2239,ab597f2c,7.0
8863609,2245,ab597f2c,1.0
8867363,2241,6dbcc53b,2.0
8867381,2259,6dbcc53b,7.0
8871121,2241,b16a2f4c,66.0
8874880,2242,f94f2c66,1.0
8878640,2244,712ced4e,9.0
8878677,2281,712ced4e,101.0
8878731,2335,712ced4e,1.0
8882400,2246,937b812,1.0
8886159,2247,b441550c,2.0
8886251,2339,b441550c,6.0
8889917,2247,d20f4294,1.0
8889921,2251,d20f4294,1.0
8889928,2258,d20f4294,17.0
8893676,2248,189076c5,2.0
8893731,2303,189076c5,6.0
8893732,2304,189076c5,23.0
8893740,2312,189076c5,2.0
8893742,2314,189076c5,2.0
8897435,2249,ec01f2c6,1.0
8897488,2302,ec01f2c6,1.0
8897510,2324,ec01f2c6,59.0
8897521,2335,ec01f2c6,1.0
8901193,2249,9aa99556,1.0
8904954,2252,ae3059fa,118.0
8904995,2293,ae3059fa,2.0
8908713,2253,4b8c9632,7.0
8912471,2253,8eafa4dd,7.0
8916230,2254,9fa8097e,6.0
8916260,2284,9fa8097e,20.0
8916263,2287,9fa8097e,7.0
8916302,2326,9fa8097e,2.0
8919988,2254,e94ee443,6.0
8920009,2275,e94ee443,2.0
8923746,2254,79f1f9d2,6.0
8923799,2307,79f1f9d2,2.0
8923806,2314,79f1f9d2,1.0
8923807,2315,79f1f9d2,1.0
8927504,2254,b046aca2,1.0
8931263,2255,42360c22,9.0
8931264,2256,42360c22,33.0
8931265,2257,42360c22,6.0
8931313,2305,42360c22,17.0
8935021,2255,96914786,9.0
8938780,2256,bad881a8,1.0
8942545,2263,18f41a00,4.0
8942546,2264,18f41a00,6.0
8946303,2263,a913174e,2.0
8946311,2271,a913174e,2.0
8946329,2289,a913174e,1.0
8950064,2266,15a1d871,1.0
8953826,2270,2f0ebaef,8.0
8953838,2282,2f0ebaef,1.0
8957585,2271,68325bc0,28.0
8961344,2272,37390840,12.0
8965103,2273,6db594cf,1.0
8968864,2276,e5da83dc,2.0
8972622,2276,4c45101,1.0
8976381,2277,35915fc0,7.0
8980142,2280,8f8a76c7,2.0
8983901,2281,294ffd18,2.0
8983902,2282,294ffd18,4.0
8987659,2281,394e353d,101.0
8987691,2313,394e353d,2.0
8987698,2320,394e353d,7.0
8987733,2355,394e353d,7.0
8987734,2356,394e353d,13.0
8991418,2282,5b4951a6,4.0
8991479,2343,5b4951a6,4.0
8995178,2284,772a71e0,2.0
8995196,2302,772a71e0,2.0
8995200,2306,772a71e0,96.0
8995221,2327,772a71e0,7.0
8998937,2285,6e3140a1,7.0
8998998,2346,6e3140a1,1.0
8998999,2347,6e3140a1,7.0
9002696,2286,d347adbf,59.0
9006454,2286,1c145b83,59.0
9010213,2287,96be2621,7.0
9013972,2288,ebefe237,1.0
9014015,2331,ebefe237,6.0
9017731,2289,586de6bc,2.0
9017752,2310,586de6bc,8.0
9017780,2338,586de6bc,2.0
9021490,2290,f1ff698d,1.0
9021495,2295,f1ff698d,198.0
9021508,2308,f1ff698d,2.0
9021509,2309,f1ff698d,1.0
9025253,2295,a0ebd1c8,21.0
9029011,2295,f88417a5,1.0
9032771,2297,a6e8caa9,19.0
9032816,2342,a6e8caa9,2.0
9036530,2298,eda7f434,10.0
9040289,2299,ac5c01cb,2.0
9040316,2326,ac5c01cb,1.0
9044048,2300,758b7794,1.0
9047807,2301,9756aa7e,2.0
9051565,2301,8f832733,20.0
9055325,2303,62ac76ca,2.0
9059083,2303,85145bcd,25.0
9062843,2305,b0a8457b,17.0
9062877,2339,b0a8457b,2.0
9066610,2314,c7af75ed,2.0
9070372,2318,e05d4cd3,1.0
9074134,2322,4a0076a8,4.0
9077893,2323,b7825a3b,2.0
9081652,2324,1971ab6e,15.0
9081662,2334,1971ab6e,2.0
9085413,2327,fb00c3cb,2.0
9085440,2354,fb00c3cb,2.0
9089172,2328,60eac893,1.0
9089173,2329,60eac893,2.0
9092931,2329,53df4858,17.0
9092938,2336,53df4858,7.0
9092940,2338,53df4858,1.0
9096690,2330,756ccfb9,37.0
9100450,2332,e07b7c80,9.0
9104215,2339,203168b9,47.0
9107976,2342,32389468,2.0
9111735,2343,998b6a5a,4.0
9115494,2344,168a7689,1.0
9119253,2345,c469fd15,1.0
9123012,2346,bb58b709,2.0
9126771,2347,24bc140b,15.0
9130532,2350,1aeb80e,1.0
9134291,2351,10e1d716,7.0
9138050,2352,9eae6cf8,1.0
9141810,2354,8b6a3744,4.0
9145571,2357,350df877,7.0
9149329,2357,c7dd3b83,54.0
9153087,2357,a0131aba,7.0
9156846,2358,6750a65f,6.0
9160604,2358,ab0b4907,6.0
9164362,2358,7b18b1d0,1.0
9168121,2359,bedc3b12,2.0
9171879,2359,4dbf9fab,2.0
9175637,2359,5b874cf7,2.0
9179396,2360,ff38317f,4.0
9183155,2361,a5660c27,6.0
9183156,2362,a5660c27,56.0
9186913,2361,19434db,1.0
9190672,2362,6edcea6c,2.0
9194430,2362,8aa24f93,56.0
9198189,2363,3ab8af3d,1.0
9201947,2363,c4a76c89,2.0
9201968,2384,c4a76c89,7.0
9202180,2596,c4a76c89,26.0
9205705,2363,27a467d2,2.0
9209464,2364,7b04819b,2.0
9213223,2365,8e9fb625,1.0
9216981,2365,53b1367d,2.0
9220740,2366,4397a599,1.0
9220741,2367,4397a599,13.0
9220777,2403,4397a599,1.0
9220796,2422,4397a599,1.0
9220844,2470,4397a599,60.0
9224498,2366,28a0de0e,1.0
9224636,2504,28a0de0e,7.0
9228257,2367,4d6a1df8,161.0
9232015,2367,975854c3,31.0
9232128,2480,975854c3,13.0
9235773,2367,cb2f5057,1.0
9235802,2396,cb2f5057,15.0
9235836,2430,cb2f5057,1.0
9235921,2515,cb2f5057,2.0
9235935,2529,cb2f5057,4.0
9235947,2541,cb2f5057,13.0
9235989,2583,cb2f5057,15.0
9239532,2368,160b8ae7,6.0
9239644,2480,160b8ae7,13.0
9239671,2507,160b8ae7,2.0
9243290,2368,1f3e1224,2.0
9243304,2382,1f3e1224,1.0
9247048,2368,325b57e4,6.0
9250807,2369,772f7ae2,1.0
9250833,2395,772f7ae2,1.0
9254565,2369,58ca2a81,1.0
9254569,2373,58ca2a81,2.0
9258324,2370,a122c28d,7.0
9258446,2492,a122c28d,2.0
9258489,2535,a122c28d,2.0
9262082,2370,e2bc3eb7,1.0
9262232,2520,e2bc3eb7,2.0
9265840,2370,e8a896a1,7.0
9269599,2371,f71c09ce,2.0
9273357,2371,9db794d,1.0
9277116,2372,94a3ffa7,4.0
9277231,2487,94a3ffa7,4.0
9277270,2526,94a3ffa7,2.0
9277291,2547,94a3ffa7,4.0
9280874,2372,f823db98,1.0
9284632,2372,18f63286,4.0
9284742,2482,18f63286,31.0
9284854,2594,18f63286,1.0
9288391,2373,e84f2e8c,2.0
9288409,2391,e84f2e8c,2.0
9288410,2392,e84f2e8c,7.0
9292150,2374,c2049851,1.0
9292151,2375,c2049851,6.0
9292230,2454,c2049851,2.0
9295908,2374,612a8a22,1.0
9299667,2375,36a42d30,2.0
9299729,2437,36a42d30,2.0
9299869,2577,36a42d30,1.0
9303426,2376,e0e6b0a5,1.0
9303440,2390,e0e6b0a5,13.0
9303466,2416,e0e6b0a5,4.0
9303529,2479,e0e6b0a5,4.0
9303534,2484,e0e6b0a5,1.0
9303568,2518,e0e6b0a5,2.0
9307184,2376,5fdfb216,2.0
9307228,2420,5fdfb216,77.0
9307239,2431,5fdfb216,1.0
9307247,2439,5fdfb216,4.0
9310943,2377,83eee04c,14.0
9310946,2380,83eee04c,2.0
9311019,2453,83eee04c,17.0
9311164,2598,83eee04c,23.0
9314701,2377,958b54d1,14.0
9314826,2502,958b54d1,5.0
9318459,2377,a25e9599,14.0
9318586,2504,a25e9599,2.0
9322218,2378,848a75a1,223.0
9322226,2386,848a75a1,2.0
9322268,2428,848a75a1,7.0
9325976,2378,7c232372,37.0
9325991,2393,7c232372,26.0
9326015,2417,7c232372,2.0
9326022,2424,7c232372,10.0
9326145,2547,7c232372,4.0
9326171,2573,7c232372,2.0
9329734,2378,c097a45b,223.0
9333492,2378,15368a79,7.0
9333507,2393,15368a79,26.0
9333508,2394,15368a79,16.0
9333542,2428,15368a79,1.0
9333723,2609,15368a79,1.0
9337251,2379,452e6114,71.0
9341009,2379,6e80e63f,71.0
9341093,2463,6e80e63f,7.0
9341148,2518,6e80e63f,9.0
9344767,2379,1c858558,2.0
9348526,2380,5c233af6,2.0
9348558,2412,5c233af6,18.0
9352285,2381,12f9895f,1.0
9352524,2620,12f9895f,1.0
9356043,2381,1e7facfb,2.0
9359801,2381,f22b43c5,2.0
9359822,2402,f22b43c5,6.0
9359827,2407,f22b43c5,1.0
9359859,2439,f22b43c5,11.0
9359895,2475,f22b43c5,16.0
9359945,2525,f22b43c5,1.0
9359990,2570,f22b43c5,1.0
9363561,2383,52baee52,1.0
9367319,2383,be8a6da9,1.0
9371078,2384,284a74,1.0
9371083,2389,284a74,2.0
9371278,2584,284a74,2.0
9374836,2384,517c66aa,7.0
9374854,2402,517c66aa,15.0
9374950,2498,517c66aa,1.0
9378595,2385,778dbddd,1.0
9382354,2386,191268e2,2.0
9386113,2387,31c3b3c1,1.0
9386203,2477,31c3b3c1,13.0
9389871,2387,c247af55,1.0
9389927,2443,c247af55,4.0
9393630,2388,c8745c82,1.0
9393632,2390,c8745c82,1.0
9393661,2419,c8745c82,1.0
9393678,2436,c8745c82,1.0
9393715,2473,c8745c82,2.0
9393726,2484,c8745c82,7.0
9397388,2388,dd0dfb56,1.0
9397560,2560,dd0dfb56,1.0
9401147,2389,69789c6d,14.0
9401207,2449,69789c6d,4.0
9401217,2459,69789c6d,1.0
9404905,2389,8f3bd059,14.0
9405002,2486,8f3bd059,2.0
9405063,2547,8f3bd059,2.0
9405075,2559,8f3bd059,1.0
9405112,2596,8f3bd059,1.0
9405120,2604,8f3bd059,7.0
9408664,2390,a0fc98f1,13.0
9408693,2419,a0fc98f1,1.0
9412423,2391,62ae5e4c,1.0
9412424,2392,62ae5e4c,7.0
9416183,2393,f7eddb40,1.0
9416222,2432,f7eddb40,4.0
9419941,2393,9e09a0c5,2.0
9423700,2394,6a69f648,6.0
9423750,2444,6a69f648,7.0
9423779,2473,6a69f648,2.0
9423784,2478,6a69f648,1.0
9427459,2395,e28c6447,1.0
9427482,2418,e28c6447,1.0
9427644,2580,e28c6447,25.0
9431218,2396,1d8a75ef,1.0
9431248,2426,1d8a75ef,4.0
9434976,2396,f97e550c,15.0
9438734,2396,b0fd50d4,2.0
9438812,2474,b0fd50d4,1.0
9438836,2498,b0fd50d4,13.0
9438875,2537,b0fd50d4,28.0
9438901,2563,b0fd50d4,9.0
9438916,2578,b0fd50d4,7.0
9442493,2397,aaf400ac,19.0
9442511,2415,aaf400ac,1.0
9442550,2454,aaf400ac,7.0
9446251,2397,6afc4803,19.0
9446348,2494,6afc4803,2.0
9446355,2501,6afc4803,7.0
9446434,2580,6afc4803,11.0
9450010,2398,22ea1ac5,62.0
9450063,2451,22ea1ac5,2.0
9450146,2534,22ea1ac5,7.0
9450176,2564,22ea1ac5,1.0
9450177,2565,22ea1ac5,25.0
9453768,2398,f5bd0fba,62.0
9453774,2404,f5bd0fba,4.0
9457527,2399,16318aff,1.0
9457566,2438,16318aff,1.0
9457627,2499,16318aff,1.0
9457685,2557,16318aff,1.0
9457696,2568,16318aff,2.0
9461285,2399,8e79659a,1.0
9461370,2484,8e79659a,7.0
9461434,2548,8e79659a,1.0
9465044,2400,4d28416e,13.0
9468802,2400,49144ae,13.0
9469017,2615,49144ae,2.0
9472560,2400,78c362f1,1.0
9472587,2427,78c362f1,4.0
9472605,2445,78c362f1,2.0
9476319,2401,5c600df2,2.0
9476495,2577,5c600df2,2.0
9476496,2578,5c600df2,1.0
9480077,2401,39f5c94b,1.0
9480141,2465,39f5c94b,19.0
9483836,2402,fc0531e1,6.0
9483890,2456,fc0531e1,1.0
9487594,2402,a8cae27b,1.0
9487653,2461,a8cae27b,6.0
9487654,2462,a8cae27b,6.0
9491353,2403,c1bb27b5,7.0
9491360,2410,c1bb27b5,4.0
9491379,2429,c1bb27b5,59.0
9491515,2565,c1bb27b5,6.0
9491527,2577,c1bb27b5,4.0
9491556,2606,c1bb27b5,1.0
9495111,2403,6bcff0ba,7.0
9495213,2505,6bcff0ba,2.0
9495310,2602,6bcff0ba,1.0
9498870,2404,65e28982,4.0
9499008,2542,65e28982,2.0
9502629,2405,82ba3f2c,1.0
9502722,2498,82ba3f2c,13.0
9506387,2405,2b673d64,2.0
9506474,2492,2b673d64,1.0
9506486,2504,2b673d64,7.0
9506496,2514,2b673d64,1.0
9510145,2405,97e18033,2.0
9513904,2406,5ef331f8,2.0
9517662,2406,6152d6ac,7.0
9517665,2409,6152d6ac,2.0
9517681,2425,6152d6ac,16.0
9517806,2550,6152d6ac,1.0
9517807,2551,6152d6ac,9.0
9517831,2575,6152d6ac,1.0
9521420,2406,dfcdd2ed,7.0
9521454,2440,dfcdd2ed,2.0
9521455,2441,dfcdd2ed,87.0
9521465,2451,dfcdd2ed,2.0
9521504,2490,dfcdd2ed,2.0
9521604,2590,dfcdd2ed,7.0
9521605,2591,dfcdd2ed,13.0
9525179,2407,ee8d189,9.0
9525305,2533,ee8d189,2.0
9525333,2561,ee8d189,1.0
9525352,2580,ee8d189,2.0
9528937,2407,f363acee,2.0
9532695,2407,1fd9aa09,9.0
9532770,2482,1fd9aa09,31.0
9532777,2489,1fd9aa09,151.0
9536454,2408,192868fa,6.0
9540212,2408,5d853c04,6.0
9543971,2409,20eef80a,10.0
9547729,2409,9351df1d,2.0
9551488,2410,24c32309,4.0
9551591,2513,24c32309,6.0
9555246,2410,6777fd9e,4.0
9559005,2411,2f5baf40,2.0
9562763,2411,601a3987,4.0
9566521,2411,11fda55,4.0
9570279,2411,d8d84a7a,1.0
9574038,2412,af439553,18.0
9577797,2413,bcb48f7e,2.0
9577822,2438,bcb48f7e,2.0
9581555,2413,8997756b,2.0
9581707,2565,8997756b,1.0
9581712,2570,8997756b,2.0
9585313,2413,6b3e2234,2.0
9585394,2494,6b3e2234,2.0
9585495,2595,6b3e2234,18.0
9585524,2624,6b3e2234,1.0
9589072,2414,f0ac75e2,1.0
9589087,2429,f0ac75e2,2.0
9592831,2415,b9fb99fb,2.0
9596590,2416,3490950f,2.0
9596673,2499,3490950f,1.0
9600348,2416,36d62b56,4.0
9600356,2424,36d62b56,1.0
9604107,2417,fa9eeda7,2.0
9607865,2417,d91a204d,1.0
9607889,2441,d91a204d,1.0
9607897,2449,d91a204d,4.0
9607919,2471,d91a204d,2.0
9607924,2476,d91a204d,1.0
9607930,2482,d91a204d,1.0
9611624,2418,da9ef423,2.0
9611736,2530,da9ef423,2.0
9615382,2418,ad670fd9,2.0
9615395,2431,ad670fd9,1.0
9619142,2420,cbb3bfe8,7.0
9622900,2420,5a725fb4,77.0
9622905,2425,5a725fb4,1.0
9626659,2421,f9fd81e4,15.0
9626681,2443,f9fd81e4,2.0
9630417,2421,1655e63a,15.0
9630522,2526,1655e63a,2.0
9630527,2531,1655e63a,6.0
9630536,2540,1655e63a,1.0
9634176,2422,17978c0d,2.0
9634202,2448,17978c0d,2.0
9634240,2486,17978c0d,2.0
9637935,2423,f847b75d,2.0
9641693,2423,d844a5c5,5.0
9641698,2428,d844a5c5,7.0
9641771,2501,d844a5c5,7.0
9645451,2423,6d87e6b9,5.0
9649211,2425,c37b0e0e,2.0
9649212,2426,c37b0e0e,9.0
9649218,2432,c37b0e0e,4.0
9649269,2483,c37b0e0e,13.0
9652969,2425,839fed36,16.0
9656728,2426,bf736c14,1.0
9656736,2434,bf736c14,1.0
